,civil_true,civil
2014-06-11 06:00:00,129.98381,108.54056024666667
2014-06-11 07:00:00,127.69301000000002,154.32176235833336
2014-06-11 08:00:00,190.04095,209.981113605
2014-06-11 09:00:00,262.20115,248.56961097000004
2014-06-11 10:00:00,311.77788,274.67157796
2014-06-11 11:00:00,336.72851,284.32456690833334
2014-06-11 12:00:00,333.54048,287.939862925
2014-06-11 13:00:00,342.70367999999996,281.070918215
2014-06-11 14:00:00,344.59358999999995,285.05125321166673
2014-06-11 15:00:00,347.76253,289.8418632583333
2014-06-11 16:00:00,353.52771,288.4942333433333
2014-06-11 17:00:00,358.66292000000016,266.48908534833333
2014-06-11 18:00:00,334.43771,230.08539075833335
2014-06-11 19:00:00,294.86413999999996,175.71515539499998
2014-06-11 20:00:00,235.58969,141.50465363500004
2014-06-11 21:00:00,194.73709,128.85980670833334
2014-06-11 22:00:00,144.18677,122.34498786166665
2014-06-11 23:00:00,131.77827,120.31458500666668
2014-06-12 00:00:00,119.80883999999999,116.27839267
2014-06-12 01:00:00,113.70004,110.03322643666667
2014-06-12 02:00:00,110.3402,107.28575227500002
2014-06-12 03:00:00,108.96571999999999,104.28674827333333
2014-06-12 04:00:00,107.11399,101.995684195
2014-06-12 05:00:00,106.33129999999998,104.34698995000001
2014-06-12 06:00:00,105.66315,108.54056024666667
2014-06-12 07:00:00,103.6587,154.32176235833336
2014-06-12 08:00:00,106.04495,209.981113605
2014-06-12 09:00:00,118.56799,248.56961097000004
2014-06-12 10:00:00,126.43307,274.67157796
2014-06-12 11:00:00,136.77985,284.32456690833334
2014-06-12 12:00:00,144.81673999999995,287.939862925
2014-06-12 13:00:00,142.83138,281.070918215
2014-06-12 14:00:00,132.21733999999998,285.05125321166673
2014-06-12 15:00:00,132.44642,289.8418632583333
2014-06-12 16:00:00,146.95481999999996,288.4942333433333
2014-06-12 17:00:00,151.91822,266.48908534833333
2014-06-12 18:00:00,148.76837,230.08539075833335
2014-06-12 19:00:00,142.9841,175.71515539499998
2014-06-12 20:00:00,132.80913,141.50465363500004
2014-06-12 21:00:00,124.35226000000002,128.85980670833334
2014-06-12 22:00:00,118.49163,122.34498786166665
2014-06-12 23:00:00,118.64435,120.31458500666668
2014-06-13 00:00:00,127.46393,116.27839267
2014-06-13 01:00:00,128.60933,110.03322643666667
2014-06-13 02:00:00,123.07323000000001,107.28575227500002
2014-06-13 03:00:00,122.93959999999998,104.28674827333333
2014-06-13 04:00:00,123.14958999999999,101.995684195
2014-06-13 05:00:00,122.48144,104.34698995000001
2014-06-13 06:00:00,117.36532,108.54056024666667
2014-06-13 07:00:00,110.68382,154.32176235833336
2014-06-13 08:00:00,137.44799999999998,209.981113605
2014-06-13 09:00:00,179.10238,248.56961097000004
2014-06-13 10:00:00,174.1008,274.67157796
2014-06-13 11:00:00,186.98655,284.32456690833334
2014-06-13 12:00:00,188.76192,287.939862925
2014-06-13 13:00:00,203.53758,281.070918215
2014-06-13 14:00:00,204.47298999999995,285.05125321166673
2014-06-13 15:00:00,225.96833,289.8418632583333
2014-06-13 16:00:00,235.78059,288.4942333433333
2014-06-13 17:00:00,235.05517000000003,266.48908534833333
2014-06-13 18:00:00,220.39405,230.08539075833335
2014-06-13 19:00:00,220.31769,175.71515539499998
2014-06-13 20:00:00,182.5004,141.50465363500004
2014-06-13 21:00:00,161.32959,128.85980670833334
2014-06-13 22:00:00,132.92367,122.34498786166665
2014-06-13 23:00:00,133.74453999999997,120.31458500666668
2014-06-14 00:00:00,135.36719,116.27839267
2014-06-14 01:00:00,134.04997999999998,110.03322643666667
2014-06-14 02:00:00,129.79290999999998,107.28575227500002
2014-06-14 03:00:00,131.51100999999997,104.28674827333333
2014-06-14 04:00:00,130.72832,101.995684195
2014-06-14 05:00:00,126.43307,104.34698995000001
2014-06-14 06:00:00,122.02328,108.54056024666667
2014-06-14 07:00:00,116.25809999999998,154.32176235833336
2014-06-14 08:00:00,125.19221999999999,209.981113605
2014-06-14 09:00:00,158.65698999999995,248.56961097000004
2014-06-14 10:00:00,162.62770999999995,274.67157796
2014-06-14 11:00:00,163.84947,284.32456690833334
2014-06-14 12:00:00,166.36935,287.939862925
2014-06-14 13:00:00,170.26371,281.070918215
2014-06-14 14:00:00,168.25925999999995,285.05125321166673
2014-06-14 15:00:00,161.55866999999995,289.8418632583333
2014-06-14 16:00:00,164.59398000000004,288.4942333433333
2014-06-14 17:00:00,170.34006999999997,266.48908534833333
2014-06-14 18:00:00,162.30318,230.08539075833335
2014-06-14 19:00:00,155.39260000000004,175.71515539499998
2014-06-14 20:00:00,145.56125,141.50465363500004
2014-06-14 21:00:00,138.97519999999997,128.85980670833334
2014-06-14 23:00:00,137.73435,120.31458500666668
2014-06-15 00:00:00,142.33504,116.27839267
2014-06-15 01:00:00,144.58766,110.03322643666667
2014-06-15 02:00:00,136.79894000000002,107.28575227500002
2014-06-15 03:00:00,132.31278999999998,104.28674827333333
2014-06-15 04:00:00,136.35987,101.995684195
2014-06-15 05:00:00,132.52278,104.34698995000001
2014-06-15 06:00:00,118.66344,108.54056024666667
2014-06-15 07:00:00,116.96443000000001,154.32176235833336
2014-06-15 08:00:00,111.37106000000001,209.981113605
2014-06-15 09:00:00,111.25652,248.56961097000004
2014-06-15 10:00:00,114.97907,274.67157796
2014-06-15 11:00:00,116.81171,284.32456690833334
2014-06-15 12:00:00,123.30231,287.939862925
2014-06-15 13:00:00,125.45948,281.070918215
2014-06-15 14:00:00,124.6577,285.05125321166673
2014-06-15 15:00:00,126.62397,289.8418632583333
2014-06-15 16:00:00,133.07638999999998,288.4942333433333
2014-06-15 17:00:00,138.82247999999998,266.48908534833333
2014-06-15 18:00:00,138.28796,230.08539075833335
2014-06-15 19:00:00,136.26441999999997,175.71515539499998
2014-06-15 20:00:00,136.87529999999998,141.50465363500004
2014-06-15 21:00:00,131.9119,128.85980670833334
2014-06-15 22:00:00,135.02357,122.34498786166665
2014-06-15 23:00:00,138.13523999999998,120.31458500666668
2014-06-16 00:00:00,137.19983,116.27839267
2014-06-16 01:00:00,134.29815,110.03322643666667
2014-06-16 02:00:00,131.87372,107.28575227500002
2014-06-16 03:00:00,131.56828000000002,104.28674827333333
2014-06-16 04:00:00,130.13653,101.995684195
2014-06-16 05:00:00,134.2027,104.34698995000001
2014-06-16 06:00:00,152.77727,108.54056024666667
2014-06-16 07:00:00,147.50843,154.32176235833336
2014-06-16 08:00:00,239.7704,209.981113605
2014-06-16 09:00:00,282.99015999999995,248.56961097000004
2014-06-16 10:00:00,367.59704,274.67157796
2014-06-16 11:00:00,425.55427999999984,284.32456690833334
2014-06-16 12:00:00,444.28157000000004,287.939862925
2014-06-16 13:00:00,444.2243,281.070918215
2014-06-16 14:00:00,448.615,285.05125321166673
2014-06-16 15:00:00,458.90451,289.8418632583333
2014-06-16 16:00:00,480.18985999999995,288.4942333433333
2014-06-16 17:00:00,471.82844000000006,266.48908534833333
2014-06-16 18:00:00,435.17563999999993,230.08539075833335
2014-06-16 19:00:00,378.05836,175.71515539499998
2014-06-16 20:00:00,319.66205,141.50465363500004
2014-06-16 21:00:00,246.6428,128.85980670833334
2014-06-16 22:00:00,153.04453,122.34498786166665
2014-06-16 23:00:00,143.90042,120.31458500666668
2014-06-17 00:00:00,139.41427,116.27839267
2014-06-17 01:00:00,133.70636000000002,110.03322643666667
2014-06-17 02:00:00,136.13079,107.28575227500002
2014-06-17 03:00:00,132.92367,104.28674827333333
2014-06-17 04:00:00,128.39934,101.995684195
2014-06-17 05:00:00,123.34049,104.34698995000001
2014-06-17 06:00:00,151.36461,108.54056024666667
2014-06-17 07:00:00,160.43236000000005,154.32176235833336
2014-06-17 08:00:00,226.36922,209.981113605
2014-06-17 09:00:00,289.13714,248.56961097000004
2014-06-17 10:00:00,378.32562,274.67157796
