,wt_tmpap_true,wt_tmpap
2014-06-07 04:00:00,12.2,16.31864406779661
2014-06-07 05:00:00,12.6,16.330508474576273
2014-06-07 06:00:00,12.8,16.645762711864407
2014-06-07 07:00:00,12.7,17.1864406779661
2014-06-07 08:00:00,12.5,18.0135593220339
2014-06-07 09:00:00,12.8,19.01864406779661
2014-06-07 10:00:00,13.3,19.86610169491525
2014-06-07 11:00:00,13.5,20.750847457627117
2014-06-07 12:00:00,13.2,21.25084745762712
2014-06-07 13:00:00,12.9,21.530508474576273
2014-06-07 14:00:00,12.8,21.583050847457628
2014-06-07 15:00:00,12.5,21.34576271186441
2014-06-07 16:00:00,13.1,20.671186440677968
2014-06-07 17:00:00,13.7,19.799999999999997
2014-06-07 18:00:00,13.3,19.247457627118646
2014-06-07 19:00:00,13.4,18.450847457627116
2014-06-07 20:00:00,13.6,17.64406779661017
2014-06-07 21:00:00,13.3,17.233898305084747
2014-06-07 22:00:00,13.4,17.015254237288136
2014-06-07 23:00:00,13.1,17.013793103448275
2014-06-08 00:00:00,13.2,16.703389830508474
2014-06-08 01:00:00,13.6,16.596610169491523
2014-06-08 02:00:00,14.5,16.422033898305088
2014-06-08 03:00:00,14.7,16.301694915254235
2014-06-08 04:00:00,14.1,16.31864406779661
2014-06-08 05:00:00,13.8,16.330508474576273
2014-06-08 06:00:00,13.9,16.645762711864407
2014-06-08 07:00:00,14.0,17.1864406779661
2014-06-08 08:00:00,13.0,18.0135593220339
2014-06-08 09:00:00,13.8,19.01864406779661
2014-06-08 10:00:00,14.1,19.86610169491525
2014-06-08 11:00:00,13.9,20.750847457627117
2014-06-08 12:00:00,13.7,21.25084745762712
2014-06-08 13:00:00,13.9,21.530508474576273
2014-06-08 14:00:00,14.7,21.583050847457628
2014-06-08 15:00:00,14.2,21.34576271186441
2014-06-08 16:00:00,14.1,20.671186440677968
2014-06-08 17:00:00,13.8,19.799999999999997
2014-06-08 18:00:00,13.7,19.247457627118646
2014-06-08 19:00:00,14.1,18.450847457627116
2014-06-08 20:00:00,13.9,17.64406779661017
2014-06-08 21:00:00,14.7,17.233898305084747
2014-06-08 22:00:00,14.8,17.015254237288136
2014-06-08 23:00:00,14.1,17.013793103448275
2014-06-09 00:00:00,13.2,16.703389830508474
2014-06-09 01:00:00,13.9,16.596610169491523
2014-06-09 02:00:00,14.6,16.422033898305088
2014-06-09 03:00:00,14.0,16.301694915254235
